gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	date
RAN	P62826	216.0	179-216	10-169	6x2v	A	F-P62826-F1-model_v3.cif	6x2v.cif	2020-05-21
RAN	P62826	216.0	179-216	10-169	6x2w	A	F-P62826-F1-model_v3.cif	6x2w.cif	2020-05-21
RAN	P62826	216.0	179-216	10-169	6x2x	A	F-P62826-F1-model_v3.cif	6x2x.cif	2020-05-21
RAN	P62826	216.0	179-216	10-169	6x2y	A	F-P62826-F1-model_v3.cif	6x2y.cif	2020-05-21
RAN	P62826	216.0	179-216	10-169	6xjp	A	F-P62826-F1-model_v3.cif	6xjp.cif	2020-06-24
RAN	P62826	216.0	179-216	10-169	6xjr	A	F-P62826-F1-model_v3.cif	6xjr.cif	2020-06-24
RAN	P62826	216.0	179-216	10-169	6xjs	A	F-P62826-F1-model_v3.cif	6xjs.cif	2020-06-24
RAN	P62826	216.0	179-216	10-169	6xjt	A	F-P62826-F1-model_v3.cif	6xjt.cif	2020-06-24
RAN	P62826	216.0	179-216	10-169	6xju	A	F-P62826-F1-model_v3.cif	6xju.cif	2020-06-24
RAN	P62826	216.0	179-216	10-169	7b51	A	F-P62826-F1-model_v3.cif	7b51.cif	2020-12-03
RAN	P62826	216.0	179-216	10-169	7cnd	A	F-P62826-F1-model_v3.cif	7cnd.cif	2020-07-31
RAN	P62826	216.0	179-216	10-169	7dbg	A	F-P62826-F1-model_v3.cif	7dbg.cif	2020-10-20
RAN	P62826	216.0	179-216	10-169	7l5e	A	F-P62826-F1-model_v3.cif	7l5e.cif	2020-12-21
RAN	P62826	216.0	179-216	10-169	7mnp	A	F-P62826-F1-model_v3.cif	7mnp.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mnq	A	F-P62826-F1-model_v3.cif	7mnq.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mnr	A	F-P62826-F1-model_v3.cif	7mnr.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mns	A	F-P62826-F1-model_v3.cif	7mns.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mnt	A	F-P62826-F1-model_v3.cif	7mnt.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mnu	A	F-P62826-F1-model_v3.cif	7mnu.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mnv	A	F-P62826-F1-model_v3.cif	7mnv.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mnw	A	F-P62826-F1-model_v3.cif	7mnw.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mnx	A	F-P62826-F1-model_v3.cif	7mnx.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mny	A	F-P62826-F1-model_v3.cif	7mny.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mnz	A	F-P62826-F1-model_v3.cif	7mnz.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mo0	A	F-P62826-F1-model_v3.cif	7mo0.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mo1	A	F-P62826-F1-model_v3.cif	7mo1.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mo2	A	F-P62826-F1-model_v3.cif	7mo2.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mo3	A	F-P62826-F1-model_v3.cif	7mo3.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mo4	A	F-P62826-F1-model_v3.cif	7mo4.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7mo5	A	F-P62826-F1-model_v3.cif	7mo5.cif	2021-05-01
RAN	P62826	216.0	179-216	10-169	7ypz	A	F-P62826-F1-model_v3.cif	7ypz.cif	2022-08-05
RAN	P62826	216.0	179-216	10-169	8hq3	A	F-P62826-F1-model_v3.cif	8hq3.cif	2022-12-13
RAN	P62826	216.0	179-216	10-169	8hq4	A	F-P62826-F1-model_v3.cif	8hq4.cif	2022-12-13
RAN	P62826	216.0	179-216	10-169	8hq5	A	F-P62826-F1-model_v3.cif	8hq5.cif	2022-12-13
RAN	P62826	216.0	179-216	10-169	8hq6	A	F-P62826-F1-model_v3.cif	8hq6.cif	2022-12-13
RAN	P62826	216.0	179-216	10-169	8huf	A	F-P62826-F1-model_v3.cif	8huf.cif	2022-12-23
RAN	P62826	216.0	179-216	10-169	8hug	A	F-P62826-F1-model_v3.cif	8hug.cif	2022-12-23
RAN	P62826	216.0	179-216	10-169	8itv	A	F-P62826-F1-model_v3.cif	8itv.cif	2023-03-23
RAN	P62826	216.0	179-216	10-169	8ux1	K	F-P62826-F1-model_v3.cif	8ux1.cif	2023-11-08
BRAF	P15056	766.0	100-345	457-717	1uwh	A	F-P15056-F1-model_v3.cif	1uwh.cif	2004-02-05
BRAF	P15056	766.0	100-345	457-717	1uwj	A	F-P15056-F1-model_v3.cif	1uwj.cif	2004-02-05
BRAF	P15056	766.0	100-345	457-717	2fb8	A	F-P15056-F1-model_v3.cif	2fb8.cif	2005-12-08
BRAF	P15056	766.0	100-345	457-717	2l05	A	F-P15056-F1-model_v3.cif	2l05.cif	2010-06-30
BRAF	P15056	766.0	100-345	457-717	3c4c	A	F-P15056-F1-model_v3.cif	3c4c.cif	2008-01-29
BRAF	P15056	766.0	100-345	457-717	3d4q	A	F-P15056-F1-model_v3.cif	3d4q.cif	2008-05-14
BRAF	P15056	766.0	100-345	457-717	3idp	A	F-P15056-F1-model_v3.cif	3idp.cif	2009-07-21
BRAF	P15056	766.0	100-345	457-717	3ii5	A	F-P15056-F1-model_v3.cif	3ii5.cif	2009-07-31
BRAF	P15056	766.0	100-345	457-717	3ny5	A	F-P15056-F1-model_v3.cif	3ny5.cif	2010-07-14
BRAF	P15056	766.0	100-345	457-717	3og7	A	F-P15056-F1-model_v3.cif	3og7.cif	2010-08-16
BRAF	P15056	766.0	100-345	457-717	3ppj	A	F-P15056-F1-model_v3.cif	3ppj.cif	2010-11-24
BRAF	P15056	766.0	100-345	457-717	3ppk	A	F-P15056-F1-model_v3.cif	3ppk.cif	2010-11-24
BRAF	P15056	766.0	100-345	457-717	3prf	A	F-P15056-F1-model_v3.cif	3prf.cif	2010-11-29
BRAF	P15056	766.0	100-345	457-717	3pri	A	F-P15056-F1-model_v3.cif	3pri.cif	2010-11-29
BRAF	P15056	766.0	100-345	457-717	3psb	A	F-P15056-F1-model_v3.cif	3psb.cif	2010-12-01
BRAF	P15056	766.0	100-345	457-717	3psd	A	F-P15056-F1-model_v3.cif	3psd.cif	2010-12-01
BRAF	P15056	766.0	100-345	457-717	3q4c	A	F-P15056-F1-model_v3.cif	3q4c.cif	2010-12-23
BRAF	P15056	766.0	100-345	457-717	3q96	A	F-P15056-F1-model_v3.cif	3q96.cif	2011-01-07
BRAF	P15056	766.0	100-345	457-717	3skc	A	F-P15056-F1-model_v3.cif	3skc.cif	2011-06-22
BRAF	P15056	766.0	100-345	457-717	3tv4	A	F-P15056-F1-model_v3.cif	3tv4.cif	2011-09-19
BRAF	P15056	766.0	100-345	457-717	3tv6	A	F-P15056-F1-model_v3.cif	3tv6.cif	2011-09-19
BRAF	P15056	766.0	100-345	457-717	4cqe	A	F-P15056-F1-model_v3.cif	4cqe.cif	2014-02-14
BRAF	P15056	766.0	100-345	457-717	4dbn	A	F-P15056-F1-model_v3.cif	4dbn.cif	2012-01-16
BRAF	P15056	766.0	100-345	457-717	4e26	A	F-P15056-F1-model_v3.cif	4e26.cif	2012-03-07
BRAF	P15056	766.0	100-345	457-717	4e4x	A	F-P15056-F1-model_v3.cif	4e4x.cif	2012-03-13
BRAF	P15056	766.0	100-345	457-717	4ehe	A	F-P15056-F1-model_v3.cif	4ehe.cif	2012-04-02
BRAF	P15056	766.0	100-345	457-717	4ehg	A	F-P15056-F1-model_v3.cif	4ehg.cif	2012-04-02
BRAF	P15056	766.0	100-345	457-717	4fc0	A	F-P15056-F1-model_v3.cif	4fc0.cif	2012-05-23
BRAF	P15056	766.0	100-345	457-717	4fk3	A	F-P15056-F1-model_v3.cif	4fk3.cif	2012-06-12
BRAF	P15056	766.0	100-345	457-717	4g9c	A	F-P15056-F1-model_v3.cif	4g9c.cif	2012-07-23
BRAF	P15056	766.0	100-345	457-717	4g9r	A	F-P15056-F1-model_v3.cif	4g9r.cif	2012-07-24
BRAF	P15056	766.0	100-345	457-717	4h58	A	F-P15056-F1-model_v3.cif	4h58.cif	2012-09-18
BRAF	P15056	766.0	100-345	457-717	4jvg	A	F-P15056-F1-model_v3.cif	4jvg.cif	2013-03-25
BRAF	P15056	766.0	100-345	457-717	4ksp	A	F-P15056-F1-model_v3.cif	4ksp.cif	2013-05-17
BRAF	P15056	766.0	100-345	457-717	4ksq	A	F-P15056-F1-model_v3.cif	4ksq.cif	2013-05-17
BRAF	P15056	766.0	100-345	457-717	4mbj	A	F-P15056-F1-model_v3.cif	4mbj.cif	2013-08-19
BRAF	P15056	766.0	100-345	457-717	4mne	B	F-P15056-F1-model_v3.cif	4mne.cif	2013-09-10
BRAF	P15056	766.0	100-345	457-717	4mnf	A	F-P15056-F1-model_v3.cif	4mnf.cif	2013-09-10
BRAF	P15056	766.0	100-345	457-717	4pp7	A	F-P15056-F1-model_v3.cif	4pp7.cif	2014-02-26
BRAF	P15056	766.0	100-345	457-717	4r5y	A	F-P15056-F1-model_v3.cif	4r5y.cif	2014-08-22
BRAF	P15056	766.0	100-345	457-717	4rzv	A	F-P15056-F1-model_v3.cif	4rzv.cif	2014-12-24
BRAF	P15056	766.0	100-345	457-717	4rzw	A	F-P15056-F1-model_v3.cif	4rzw.cif	2014-12-24
BRAF	P15056	766.0	100-345	457-717	4wo5	A	F-P15056-F1-model_v3.cif	4wo5.cif	2014-10-15
BRAF	P15056	766.0	100-345	457-717	4xv1	A	F-P15056-F1-model_v3.cif	4xv1.cif	2015-01-26
BRAF	P15056	766.0	100-345	457-717	4xv2	A	F-P15056-F1-model_v3.cif	4xv2.cif	2015-01-26
BRAF	P15056	766.0	100-345	457-717	4xv3	A	F-P15056-F1-model_v3.cif	4xv3.cif	2015-01-26
BRAF	P15056	766.0	100-345	457-717	4xv9	A	F-P15056-F1-model_v3.cif	4xv9.cif	2015-01-26
BRAF	P15056	766.0	100-345	457-717	4yht	A	F-P15056-F1-model_v3.cif	4yht.cif	2015-02-27
BRAF	P15056	766.0	100-345	457-717	5c9c	A	F-P15056-F1-model_v3.cif	5c9c.cif	2015-06-26
BRAF	P15056	766.0	100-345	457-717	5csw	A	F-P15056-F1-model_v3.cif	5csw.cif	2015-07-23
BRAF	P15056	766.0	100-345	457-717	5csx	A	F-P15056-F1-model_v3.cif	5csx.cif	2015-07-23
BRAF	P15056	766.0	100-345	457-717	5ct7	A	F-P15056-F1-model_v3.cif	5ct7.cif	2015-07-23
BRAF	P15056	766.0	100-345	457-717	5fd2	A	F-P15056-F1-model_v3.cif	5fd2.cif	2015-12-15
BRAF	P15056	766.0	100-345	457-717	5hi2	A	F-P15056-F1-model_v3.cif	5hi2.cif	2016-01-11
BRAF	P15056	766.0	100-345	457-717	5hid	A	F-P15056-F1-model_v3.cif	5hid.cif	2016-01-11
BRAF	P15056	766.0	100-345	457-717	5hie	A	F-P15056-F1-model_v3.cif	5hie.cif	2016-01-11
BRAF	P15056	766.0	100-345	457-717	5ita	A	F-P15056-F1-model_v3.cif	5ita.cif	2016-03-16
BRAF	P15056	766.0	100-345	457-717	5j17	A	F-P15056-F1-model_v3.cif	5j17.cif	2016-03-29
BRAF	P15056	766.0	100-345	457-717	5j18	A	F-P15056-F1-model_v3.cif	5j18.cif	2016-03-29
BRAF	P15056	766.0	100-345	457-717	5j2r	A	F-P15056-F1-model_v3.cif	5j2r.cif	2016-03-29
BRAF	P15056	766.0	100-345	457-717	5jrq	A	F-P15056-F1-model_v3.cif	5jrq.cif	2016-05-06
BRAF	P15056	766.0	100-345	457-717	5jsm	A	F-P15056-F1-model_v3.cif	5jsm.cif	2016-05-08
BRAF	P15056	766.0	100-345	457-717	5jt2	A	F-P15056-F1-model_v3.cif	5jt2.cif	2016-05-09
BRAF	P15056	766.0	100-345	457-717	5val	A	F-P15056-F1-model_v3.cif	5val.cif	2017-03-27
BRAF	P15056	766.0	100-345	457-717	5vam	A	F-P15056-F1-model_v3.cif	5vam.cif	2017-03-27
BRAF	P15056	766.0	100-345	457-717	5vr3	A	F-P15056-F1-model_v3.cif	5vr3.cif	2017-05-10
BRAF	P15056	766.0	100-345	457-717	5vyk	A	F-P15056-F1-model_v3.cif	5vyk.cif	2017-05-25
BRAF	P15056	766.0	100-345	457-717	6b8u	A	F-P15056-F1-model_v3.cif	6b8u.cif	2017-10-09
BRAF	P15056	766.0	100-345	457-717	6cad	A	F-P15056-F1-model_v3.cif	6cad.cif	2018-01-30
BRAF	P15056	766.0	100-345	457-717	6n0p	A	F-P15056-F1-model_v3.cif	6n0p.cif	2018-11-07
BRAF	P15056	766.0	100-345	457-717	6n0q	A	F-P15056-F1-model_v3.cif	6n0q.cif	2018-11-07
BRAF	P15056	766.0	100-345	457-717	6nsq	A	F-P15056-F1-model_v3.cif	6nsq.cif	2019-01-25
BRAF	P15056	766.0	100-345	457-717	6nyb	A	F-P15056-F1-model_v3.cif	6nyb.cif	2019-02-11
BRAF	P15056	766.0	100-345	457-717	6p3d	A	F-P15056-F1-model_v3.cif	6p3d.cif	2019-05-23
BRAF	P15056	766.0	100-345	457-717	6p7g	A	F-P15056-F1-model_v3.cif	6p7g.cif	2019-06-05
BRAF	P15056	766.0	100-345	457-717	6pp9	A	F-P15056-F1-model_v3.cif	6pp9.cif	2019-07-05
BRAF	P15056	766.0	100-345	457-717	6q0j	A	F-P15056-F1-model_v3.cif	6q0j.cif	2019-08-01
BRAF	P15056	766.0	100-345	457-717	6q0k	A	F-P15056-F1-model_v3.cif	6q0k.cif	2019-08-01
BRAF	P15056	766.0	100-345	457-717	6q0t	A	F-P15056-F1-model_v3.cif	6q0t.cif	2019-08-02
BRAF	P15056	766.0	100-345	457-717	6u2g	B	F-P15056-F1-model_v3.cif	6u2g.cif	2019-08-19
BRAF	P15056	766.0	100-345	457-717	6u2h	C	F-P15056-F1-model_v3.cif	6u2h.cif	2019-08-19
BRAF	P15056	766.0	100-345	457-717	6uan	C	F-P15056-F1-model_v3.cif	6uan.cif	2019-09-11
BRAF	P15056	766.0	100-345	457-717	6uuo	A	F-P15056-F1-model_v3.cif	6uuo.cif	2019-10-30
BRAF	P15056	766.0	100-345	457-717	6v2u	A	F-P15056-F1-model_v3.cif	6v2u.cif	2019-11-25
BRAF	P15056	766.0	100-345	457-717	6v2w	A	F-P15056-F1-model_v3.cif	6v2w.cif	2019-11-25
BRAF	P15056	766.0	100-345	457-717	6v34	A	F-P15056-F1-model_v3.cif	6v34.cif	2019-11-25
BRAF	P15056	766.0	100-345	457-717	6xag	C	F-P15056-F1-model_v3.cif	6xag.cif	2020-06-04
BRAF	P15056	766.0	100-345	457-717	6xfp	A	F-P15056-F1-model_v3.cif	6xfp.cif	2020-06-16
BRAF	P15056	766.0	100-345	457-717	6xlo	A	F-P15056-F1-model_v3.cif	6xlo.cif	2020-06-28
BRAF	P15056	766.0	100-345	457-717	7k0v	A	F-P15056-F1-model_v3.cif	7k0v.cif	2020-09-06
BRAF	P15056	766.0	100-345	457-717	7m0t	B	F-P15056-F1-model_v3.cif	7m0t.cif	2021-03-11
BRAF	P15056	766.0	100-345	457-717	7m0u	A	F-P15056-F1-model_v3.cif	7m0u.cif	2021-03-11
BRAF	P15056	766.0	100-345	457-717	7m0v	A	F-P15056-F1-model_v3.cif	7m0v.cif	2021-03-11
BRAF	P15056	766.0	100-345	457-717	7m0w	B	F-P15056-F1-model_v3.cif	7m0w.cif	2021-03-11
BRAF	P15056	766.0	100-345	457-717	7m0x	A	F-P15056-F1-model_v3.cif	7m0x.cif	2021-03-11
BRAF	P15056	766.0	100-345	457-717	7m0y	A	F-P15056-F1-model_v3.cif	7m0y.cif	2021-03-11
BRAF	P15056	766.0	100-345	457-717	7m0z	A	F-P15056-F1-model_v3.cif	7m0z.cif	2021-03-11
BRAF	P15056	766.0	100-345	457-717	7mfd	A	F-P15056-F1-model_v3.cif	7mfd.cif	2021-04-09
BRAF	P15056	766.0	100-345	457-717	7mfe	A	F-P15056-F1-model_v3.cif	7mfe.cif	2021-04-09
BRAF	P15056	766.0	100-345	457-717	7mff	C	F-P15056-F1-model_v3.cif	7mff.cif	2021-04-09
BRAF	P15056	766.0	100-345	457-717	7p3v	A	F-P15056-F1-model_v3.cif	7p3v.cif	2021-07-08
BRAF	P15056	766.0	100-345	457-717	7shv	A	F-P15056-F1-model_v3.cif	7shv.cif	2021-10-11
BRAF	P15056	766.0	100-345	457-717	7zr0	D	F-P15056-F1-model_v3.cif	7zr0.cif	2022-05-03
BRAF	P15056	766.0	100-345	457-717	7zr5	D	F-P15056-F1-model_v3.cif	7zr5.cif	2022-05-03
BRAF	P15056	766.0	100-345	457-717	7zr6	D	F-P15056-F1-model_v3.cif	7zr6.cif	2022-05-03
BRAF	P15056	766.0	100-345	457-717	8c7x	A	F-P15056-F1-model_v3.cif	8c7x.cif	2023-01-17
BRAF	P15056	766.0	100-345	457-717	8c7y	A	F-P15056-F1-model_v3.cif	8c7y.cif	2023-01-17
BRAF	P15056	766.0	100-345	457-717	8dgs	A	F-P15056-F1-model_v3.cif	8dgs.cif	2022-06-24
BRAF	P15056	766.0	100-345	457-717	8dgt	A	F-P15056-F1-model_v3.cif	8dgt.cif	2022-06-24
BRAF	P15056	766.0	100-345	457-717	8f7o	A	F-P15056-F1-model_v3.cif	8f7o.cif	2022-11-20
BRAF	P15056	766.0	100-345	457-717	8f7p	A	F-P15056-F1-model_v3.cif	8f7p.cif	2022-11-20
BRAF	P15056	766.0	100-345	457-717	8qqg	A	F-P15056-F1-model_v3.cif	8qqg.cif	2023-10-04
BRAF	P15056	766.0	100-345	457-717	9axx	B	F-P15056-F1-model_v3.cif	9axx.cif	2024-03-06
BRAF	P15056	766.0	100-345	457-717	9axy	A	F-P15056-F1-model_v3.cif	9axy.cif	2024-03-06
PDE4D	Q08499	809.0	271-339	386-715	1e9k	A	F-Q08499-F1-model_v3.cif	1e9k.cif	2000-10-20
PDE4D	Q08499	809.0	271-339	386-715	1mkd	A	F-Q08499-F1-model_v3.cif	1mkd.cif	2002-08-29
PDE4D	Q08499	809.0	271-339	386-715	1oyn	A	F-Q08499-F1-model_v3.cif	1oyn.cif	2003-04-05
PDE4D	Q08499	809.0	271-339	386-715	1ptw	A	F-Q08499-F1-model_v3.cif	1ptw.cif	2003-06-23
PDE4D	Q08499	809.0	271-339	386-715	1q9m	A	F-Q08499-F1-model_v3.cif	1q9m.cif	2003-08-25
PDE4D	Q08499	809.0	271-339	386-715	1tb7	A	F-Q08499-F1-model_v3.cif	1tb7.cif	2004-05-19
PDE4D	Q08499	809.0	271-339	386-715	1tbb	A	F-Q08499-F1-model_v3.cif	1tbb.cif	2004-05-19
PDE4D	Q08499	809.0	271-339	386-715	1xom	A	F-Q08499-F1-model_v3.cif	1xom.cif	2004-10-06
PDE4D	Q08499	809.0	271-339	386-715	1xon	A	F-Q08499-F1-model_v3.cif	1xon.cif	2004-10-06
PDE4D	Q08499	809.0	271-339	386-715	1xoq	A	F-Q08499-F1-model_v3.cif	1xoq.cif	2004-10-06
PDE4D	Q08499	809.0	271-339	386-715	1xor	A	F-Q08499-F1-model_v3.cif	1xor.cif	2004-10-06
PDE4D	Q08499	809.0	271-339	386-715	1y2b	A	F-Q08499-F1-model_v3.cif	1y2b.cif	2004-11-22
PDE4D	Q08499	809.0	271-339	386-715	1y2c	A	F-Q08499-F1-model_v3.cif	1y2c.cif	2004-11-22
PDE4D	Q08499	809.0	271-339	386-715	1y2d	A	F-Q08499-F1-model_v3.cif	1y2d.cif	2004-11-22
PDE4D	Q08499	809.0	271-339	386-715	1y2e	A	F-Q08499-F1-model_v3.cif	1y2e.cif	2004-11-22
PDE4D	Q08499	809.0	271-339	386-715	1y2k	A	F-Q08499-F1-model_v3.cif	1y2k.cif	2004-11-22
PDE4D	Q08499	809.0	271-339	386-715	1zkn	A	F-Q08499-F1-model_v3.cif	1zkn.cif	2005-05-03
PDE4D	Q08499	809.0	271-339	386-715	2fm0	A	F-Q08499-F1-model_v3.cif	2fm0.cif	2006-01-06
PDE4D	Q08499	809.0	271-339	386-715	2fm5	A	F-Q08499-F1-model_v3.cif	2fm5.cif	2006-01-07
PDE4D	Q08499	809.0	271-339	386-715	2pw3	A	F-Q08499-F1-model_v3.cif	2pw3.cif	2007-05-10
PDE4D	Q08499	809.0	271-339	386-715	2qyn	A	F-Q08499-F1-model_v3.cif	2qyn.cif	2007-08-15
PDE4D	Q08499	809.0	271-339	386-715	3g4g	A	F-Q08499-F1-model_v3.cif	3g4g.cif	2009-02-03
PDE4D	Q08499	809.0	271-339	386-715	3g4i	A	F-Q08499-F1-model_v3.cif	3g4i.cif	2009-02-03
PDE4D	Q08499	809.0	271-339	386-715	3g4k	A	F-Q08499-F1-model_v3.cif	3g4k.cif	2009-02-03
PDE4D	Q08499	809.0	271-339	386-715	3g4l	A	F-Q08499-F1-model_v3.cif	3g4l.cif	2009-02-03
PDE4D	Q08499	809.0	271-339	386-715	3g58	A	F-Q08499-F1-model_v3.cif	3g58.cif	2009-02-04
PDE4D	Q08499	809.0	271-339	386-715	3iad	A	F-Q08499-F1-model_v3.cif	3iad.cif	2009-07-13
PDE4D	Q08499	809.0	271-339	386-715	3iak	A	F-Q08499-F1-model_v3.cif	3iak.cif	2009-07-14
PDE4D	Q08499	809.0	271-339	386-715	3k4s	A	F-Q08499-F1-model_v3.cif	3k4s.cif	2009-10-06
PDE4D	Q08499	809.0	271-339	386-715	3sl3	A	F-Q08499-F1-model_v3.cif	3sl3.cif	2011-06-24
PDE4D	Q08499	809.0	271-339	386-715	3sl4	A	F-Q08499-F1-model_v3.cif	3sl4.cif	2011-06-24
PDE4D	Q08499	809.0	271-339	386-715	3sl5	A	F-Q08499-F1-model_v3.cif	3sl5.cif	2011-06-24
PDE4D	Q08499	809.0	271-339	386-715	3sl6	A	F-Q08499-F1-model_v3.cif	3sl6.cif	2011-06-24
PDE4D	Q08499	809.0	271-339	386-715	3sl8	A	F-Q08499-F1-model_v3.cif	3sl8.cif	2011-06-24
PDE4D	Q08499	809.0	271-339	386-715	3v9b	A	F-Q08499-F1-model_v3.cif	3v9b.cif	2011-12-25
PDE4D	Q08499	809.0	271-339	386-715	4ogb	A	F-Q08499-F1-model_v3.cif	4ogb.cif	2014-01-15
PDE4D	Q08499	809.0	271-339	386-715	4w1o	A	F-Q08499-F1-model_v3.cif	4w1o.cif	2014-08-14
PDE4D	Q08499	809.0	271-339	386-715	4wcu	A	F-Q08499-F1-model_v3.cif	4wcu.cif	2014-09-05
PDE4D	Q08499	809.0	271-339	386-715	5k1i	A	F-Q08499-F1-model_v3.cif	5k1i.cif	2016-05-18
PDE4D	Q08499	809.0	271-339	386-715	5k32	A	F-Q08499-F1-model_v3.cif	5k32.cif	2016-05-19
PDE4D	Q08499	809.0	271-339	386-715	5lbo	A	F-Q08499-F1-model_v3.cif	5lbo.cif	2016-06-16
PDE4D	Q08499	809.0	271-339	386-715	5tkb	A	F-Q08499-F1-model_v3.cif	5tkb.cif	2016-10-06
PDE4D	Q08499	809.0	271-339	386-715	5wh5	A	F-Q08499-F1-model_v3.cif	5wh5.cif	2017-07-14
PDE4D	Q08499	809.0	271-339	386-715	5wh6	A	F-Q08499-F1-model_v3.cif	5wh6.cif	2017-07-14
PDE4D	Q08499	809.0	271-339	386-715	5wqa	A	F-Q08499-F1-model_v3.cif	5wqa.cif	2016-11-24
PDE4D	Q08499	809.0	271-339	386-715	6akr	A	F-Q08499-F1-model_v3.cif	6akr.cif	2018-09-03
PDE4D	Q08499	809.0	271-339	386-715	6boj	A	F-Q08499-F1-model_v3.cif	6boj.cif	2017-11-20
PDE4D	Q08499	809.0	271-339	386-715	6f6u	A	F-Q08499-F1-model_v3.cif	6f6u.cif	2017-12-06
PDE4D	Q08499	809.0	271-339	386-715	6f8r	A	F-Q08499-F1-model_v3.cif	6f8r.cif	2017-12-13
PDE4D	Q08499	809.0	271-339	386-715	6f8t	A	F-Q08499-F1-model_v3.cif	6f8t.cif	2017-12-13
PDE4D	Q08499	809.0	271-339	386-715	6f8u	A	F-Q08499-F1-model_v3.cif	6f8u.cif	2017-12-13
PDE4D	Q08499	809.0	271-339	386-715	6f8v	A	F-Q08499-F1-model_v3.cif	6f8v.cif	2017-12-13
PDE4D	Q08499	809.0	271-339	386-715	6f8w	A	F-Q08499-F1-model_v3.cif	6f8w.cif	2017-12-13
PDE4D	Q08499	809.0	271-339	386-715	6f8x	A	F-Q08499-F1-model_v3.cif	6f8x.cif	2017-12-13
PDE4D	Q08499	809.0	271-339	386-715	6fdc	A	F-Q08499-F1-model_v3.cif	6fdc.cif	2017-12-22
PDE4D	Q08499	809.0	271-339	386-715	6fdi	A	F-Q08499-F1-model_v3.cif	6fdi.cif	2017-12-24
PDE4D	Q08499	809.0	271-339	386-715	6fe7	A	F-Q08499-F1-model_v3.cif	6fe7.cif	2017-12-29
PDE4D	Q08499	809.0	271-339	386-715	6feb	A	F-Q08499-F1-model_v3.cif	6feb.cif	2017-12-31
PDE4D	Q08499	809.0	271-339	386-715	6fet	A	F-Q08499-F1-model_v3.cif	6fet.cif	2018-01-03
PDE4D	Q08499	809.0	271-339	386-715	6ft0	A	F-Q08499-F1-model_v3.cif	6ft0.cif	2018-02-20
PDE4D	Q08499	809.0	271-339	386-715	6fta	A	F-Q08499-F1-model_v3.cif	6fta.cif	2018-02-20
PDE4D	Q08499	809.0	271-339	386-715	6ftw	A	F-Q08499-F1-model_v3.cif	6ftw.cif	2018-02-24
PDE4D	Q08499	809.0	271-339	386-715	6fw3	A	F-Q08499-F1-model_v3.cif	6fw3.cif	2018-03-05
PDE4D	Q08499	809.0	271-339	386-715	6hwo	A	F-Q08499-F1-model_v3.cif	6hwo.cif	2018-10-12
PDE4D	Q08499	809.0	271-339	386-715	6iag	A	F-Q08499-F1-model_v3.cif	6iag.cif	2018-11-26
PDE4D	Q08499	809.0	271-339	386-715	6ibf	A	F-Q08499-F1-model_v3.cif	6ibf.cif	2018-11-29
PDE4D	Q08499	809.0	271-339	386-715	6im6	A	F-Q08499-F1-model_v3.cif	6im6.cif	2018-10-22
PDE4D	Q08499	809.0	271-339	386-715	6imb	A	F-Q08499-F1-model_v3.cif	6imb.cif	2018-10-22
PDE4D	Q08499	809.0	271-339	386-715	6imd	A	F-Q08499-F1-model_v3.cif	6imd.cif	2018-10-22
PDE4D	Q08499	809.0	271-339	386-715	6imi	A	F-Q08499-F1-model_v3.cif	6imi.cif	2018-10-23
PDE4D	Q08499	809.0	271-339	386-715	6imo	A	F-Q08499-F1-model_v3.cif	6imo.cif	2018-10-23
PDE4D	Q08499	809.0	271-339	386-715	6imr	A	F-Q08499-F1-model_v3.cif	6imr.cif	2018-10-23
PDE4D	Q08499	809.0	271-339	386-715	6imt	A	F-Q08499-F1-model_v3.cif	6imt.cif	2018-10-23
PDE4D	Q08499	809.0	271-339	386-715	6ind	A	F-Q08499-F1-model_v3.cif	6ind.cif	2018-10-24
PDE4D	Q08499	809.0	271-339	386-715	6ink	A	F-Q08499-F1-model_v3.cif	6ink.cif	2018-10-25
PDE4D	Q08499	809.0	271-339	386-715	6inm	A	F-Q08499-F1-model_v3.cif	6inm.cif	2018-10-26
PDE4D	Q08499	809.0	271-339	386-715	6kjz	A	F-Q08499-F1-model_v3.cif	6kjz.cif	2019-07-23
PDE4D	Q08499	809.0	271-339	386-715	6kk0	A	F-Q08499-F1-model_v3.cif	6kk0.cif	2019-07-23
